iso3,category,category_name,type,type_name,prop_ssf,source
TWN,A,Beneficial,A2,Fishery research and development,0.2036671743512662,Schuhbauer et al. (2017)
TWN,A,Beneficial,A3,Marine protected areas,0.2339998750031898,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B2,Fisheries development projects,0,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B3,Fishing port development,0.15187850492306218,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.6190114697527856,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
TWN,B,Capacity-enhancing,B7,Fuel subsidies,0.027999999995952443,Schuhbauer et al. (2017)
TWN,C,Ambiguous,C1,Fisher assistance,0.164201767093509,Schuhbauer et al. (2017)
TWN,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
TWN,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
TZA,A,Beneficial,A1,Fisheries management,0.5875355528055947,Schuhbauer et al. (2017)
TZA,A,Beneficial,A2,Fishery research and development,0.9600000000966927,Schuhbauer et al. (2017)
TZA,A,Beneficial,A3,Marine protected areas,0.9599999999437079,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B2,Fisheries development projects,0.35209273104673916,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.1087216065250071,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
TZA,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
TZA,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
TZA,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
TZA,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
UKR,A,Beneficial,A1,Fisheries management,0.23198256608238182,Schuhbauer et al. (2017)
UKR,A,Beneficial,A2,Fishery research and development,0,Schuhbauer et al. (2017)
UKR,A,Beneficial,A3,Marine protected areas,0.10299945400734116,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B1,Boat construction and renovation,0.18638088701630423,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B2,Fisheries development projects,0,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
UKR,B,Capacity-enhancing,B7,Fuel subsidies,1,Schuhbauer et al. (2017)
UKR,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
UKR,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
UKR,C,Ambiguous,C3,Rural fisher communities,1,Schuhbauer et al. (2017)
URY,A,Beneficial,A1,Fisheries management,0.3367604746057797,Schuhbauer et al. (2017)
URY,A,Beneficial,A2,Fishery research and development,0,Schuhbauer et al. (2017)
URY,A,Beneficial,A3,Marine protected areas,0.7396042757498842,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B2,Fisheries development projects,0.9726583288985272,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
URY,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
URY,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
URY,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
URY,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
USA,A,Beneficial,A1,Fisheries management,0.2941104880905925,Schuhbauer et al. (2017)
USA,A,Beneficial,A2,Fishery research and development,0.28279216825455,Schuhbauer et al. (2017)
USA,A,Beneficial,A3,Marine protected areas,0.26719067201006236,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B2,Fisheries development projects,0.2729927623738402,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.45606313250359665,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B5,Non-fuel tax exemption,0.19473749799528717,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
USA,B,Capacity-enhancing,B7,Fuel subsidies,0.07334806401342996,Schuhbauer et al. (2017)
USA,C,Ambiguous,C1,Fisher assistance,0.1947375310028653,Schuhbauer et al. (2017)
USA,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
USA,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
VCT,A,Beneficial,A1,Fisheries management,0.9009535934785348,Schuhbauer et al. (2017)
VCT,A,Beneficial,A2,Fishery research and development,1,Schuhbauer et al. (2017)
VCT,A,Beneficial,A3,Marine protected areas,0,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B1,Boat construction and renovation,0.33428225424573,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B2,Fisheries development projects,0.3959386607981477,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B5,Non-fuel tax exemption,0.2739966576346234,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
VCT,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
VCT,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
VCT,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
VCT,C,Ambiguous,C3,Rural fisher communities,0.34815017607828147,Schuhbauer et al. (2017)
VEN,A,Beneficial,A1,Fisheries management,0.7717322971092582,Schuhbauer et al. (2017)
VEN,A,Beneficial,A2,Fishery research and development,0,Schuhbauer et al. (2017)
VEN,A,Beneficial,A3,Marine protected areas,0.9431033620780518,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B2,Fisheries development projects,1,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
VEN,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
VEN,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
VEN,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
VEN,C,Ambiguous,C3,Rural fisher communities,1,Schuhbauer et al. (2017)
VNM,A,Beneficial,A1,Fisheries management,0.0070449695000378175,Schuhbauer et al. (2017)
VNM,A,Beneficial,A2,Fishery research and development,0.37108916597084657,Schuhbauer et al. (2017)
VNM,A,Beneficial,A3,Marine protected areas,0.3182961839580676,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B2,Fisheries development projects,0.8459170789124434,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.6479480619782719,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B5,Non-fuel tax exemption,0.12545908700054087,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
VNM,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
VNM,C,Ambiguous,C1,Fisher assistance,1,Schuhbauer et al. (2017)
VNM,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
VNM,C,Ambiguous,C3,Rural fisher communities,1,Schuhbauer et al. (2017)
VUT,A,Beneficial,A1,Fisheries management,0,Schuhbauer et al. (2017)
VUT,A,Beneficial,A2,Fishery research and development,0.05612628300037231,Schuhbauer et al. (2017)
VUT,A,Beneficial,A3,Marine protected areas,0.21301786398874403,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B1,Boat construction and renovation,0.06844105401051485,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B2,Fisheries development projects,1,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
VUT,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
VUT,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
VUT,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
VUT,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
WSM,A,Beneficial,A1,Fisheries management,0.10445640000410113,Schuhbauer et al. (2017)
WSM,A,Beneficial,A2,Fishery research and development,0.10569863602583325,Schuhbauer et al. (2017)
WSM,A,Beneficial,A3,Marine protected areas,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B2,Fisheries development projects,0.4177616589945153,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
WSM,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
WSM,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
WSM,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
WSM,C,Ambiguous,C3,Rural fisher communities,0.31197924205698957,Schuhbauer et al. (2017)
YEM,A,Beneficial,A1,Fisheries management,0.22983516740026355,Schuhbauer et al. (2017)
YEM,A,Beneficial,A2,Fishery research and development,0,Schuhbauer et al. (2017)
YEM,A,Beneficial,A3,Marine protected areas,0.6138274681291361,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B2,Fisheries development projects,1.0923175390095134e-4,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.6757337944371649,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B5,Non-fuel tax exemption,0.7850000000536829,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
YEM,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
YEM,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
YEM,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
YEM,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
ZAF,A,Beneficial,A1,Fisheries management,0.08143377699499069,Schuhbauer et al. (2017)
ZAF,A,Beneficial,A2,Fishery research and development,0.08143380699361479,Schuhbauer et al. (2017)
ZAF,A,Beneficial,A3,Marine protected areas,0.08143377600362518,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B1,Boat construction and renovation,0,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B2,Fisheries development projects,0.08143445698814214,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B3,Fishing port development,0,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B4,Marketing and storage infrastructure,1,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
ZAF,B,Capacity-enhancing,B7,Fuel subsidies,0,Schuhbauer et al. (2017)
ZAF,C,Ambiguous,C1,Fisher assistance,0,Schuhbauer et al. (2017)
ZAF,C,Ambiguous,C2,Vessel buyback programs,0,Schuhbauer et al. (2017)
ZAF,C,Ambiguous,C3,Rural fisher communities,0,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B1,Boat construction and renovation,0.2677199126661825,Schuhbauer et al. (2017)
EU,C,Ambiguous,C1,Fisher assistance,0.30462821810183593,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B2,Fisheries development projects,0.22986566684325632,Schuhbauer et al. (2017)
EU,A,Beneficial,A1,Fisheries management,0.1532576137448827,Schuhbauer et al. (2017)
EU,A,Beneficial,A2,Fishery research and development,0.12938337649649706,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B6,Fishing access agreements,0,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B3,Fishing port development,0.12612604776154204,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B7,Fuel subsidies,0.09258683717509968,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0.11632811503702109,Schuhbauer et al. (2017)
EU,A,Beneficial,A3,Marine protected areas,0.1324124150303318,Schuhbauer et al. (2017)
EU,C,Ambiguous,C3,Rural fisher communities,0.9710230864418882,Schuhbauer et al. (2017)
EU,B,Capacity-enhancing,B5,Non-fuel tax exemption,0.05088339836010412,Schuhbauer et al. (2017)
EU,C,Ambiguous,C2,Vessel buyback programs,0.2464847189313734,Schuhbauer et al. (2017)
